method,dataset,run,ticker filename,total return,profit per trade,total log return,avg return,avg log return,total investment,sharpe ratio,total trading days skipped,total trading days successful,total trading days
Adv-ALSTM,stocknet,1,AGFS.csv,2.4799999999999995,-47.52,0.4171439613154099,0.04959999999999999,0.008342879226308197,-1.3600000000000003,0.13879794470236165,0,24,50
Adv-ALSTM,stocknet,1,GD.csv,7.589556000000016,-35.410443999999984,0.056592243007272294,0.17650130232558175,0.0013160986745877278,0.17173400000001493,0.09483598867081203,0,21,43
Adv-ALSTM,stocknet,1,PM.csv,4.61930900000003,-32.38069099999997,0.059833932593945635,0.12484618918919,0.001617133313349882,8.929961000000006,0.11111135197377514,0,22,37
Adv-ALSTM,stocknet,1,NEE.csv,17.779496999999992,-20.220503000000008,0.1866483903250639,0.4678814999999998,0.004911799745396418,4.766802999999982,0.332346244388768,0,20,38
Adv-ALSTM,stocknet,1,NVS.csv,-2.405289999999951,-49.40528999999995,-0.029859231806102855,-0.051176382978722366,-0.0006353028043851671,-5.432799999999958,-0.05016110168377338,0,19,47
Adv-ALSTM,stocknet,1,BABA.csv,14.990000000000002,-35.01,0.216627794301291,0.29980000000000007,0.0043325558860258205,22.990001999999997,0.15130649851185451,0,29,50
Adv-ALSTM,stocknet,1,MMM.csv,22.64948899999999,-15.350511000000012,0.156227607350567,0.596039184210526,0.004111252825014921,9.698958999999974,0.24836034246734695,0,20,38
Adv-ALSTM,stocknet,1,BCH.csv,9.343740000000011,-33.65625999999999,0.16616354624888813,0.2172962790697677,0.003864268517416003,-2.461726000000013,0.28651593866201797,0,19,43
Adv-ALSTM,stocknet,1,AEP.csv,17.87757299999999,-21.12242700000001,0.3392564208466277,0.45839930769230747,0.008698882585810967,1.3037490000000176,0.6468085340313408,0,23,39
Adv-ALSTM,stocknet,1,HSBC.csv,4.479292999999991,-37.52070700000001,0.1282639491480705,0.10664983333333312,0.0030539035511445356,0.7070149999999771,0.21492876361903368,0,20,42
Adv-ALSTM,stocknet,1,TM.csv,13.438005999999987,-30.561994000000013,0.11368601547229684,0.30540922727272696,0.002583773078915837,7.289413999999979,0.19603226445495694,0,24,44
Adv-ALSTM,stocknet,1,EXC.csv,1.923803000000003,-43.07619699999999,0.07263416735501065,0.04275117777777784,0.0016140926078891255,-1.5846710000000037,0.09112432750901894,0,21,45
Adv-ALSTM,stocknet,1,CHL.csv,11.911041000000004,-31.088958999999996,0.22186123099582372,0.27700095348837217,0.005159563511530785,-3.264885000000014,0.36727274442075736,0,19,43
Adv-ALSTM,stocknet,1,MDT.csv,10.915984999999992,-26.084015000000008,0.15708011051015044,0.2950266216216214,0.004245408392166228,10.358795000000029,0.2799734459264706,0,23,37
Adv-ALSTM,stocknet,1,MCD.csv,-9.468604999999997,-39.468605,-0.0955426574330723,-0.31562016666666654,-0.0031847552477690766,18.209784999999982,-0.17102630383243056,0,20,30
Adv-ALSTM,stocknet,1,WMT.csv,8.264011000000018,-30.735988999999982,0.14117209831399696,0.2118977179487184,0.0036197973926665886,-2.6633950000000013,0.1677819079608296,0,20,39
Adv-ALSTM,stocknet,1,UL.csv,4.200526999999987,-32.79947300000001,0.10565373836756403,0.1135277567567564,0.0028555064423665955,2.610537000000015,0.18774922921662474,0,20,37
Adv-ALSTM,stocknet,1,RDS-B.csv,1.7447270000000046,-49.255272999999995,0.040982333902229745,0.034210333333333426,0.0008035751745535244,0.25119699999998346,0.03413199753574952,0,23,51
Adv-ALSTM,stocknet,1,BSAC.csv,3.103157999999997,-38.89684200000001,0.18511181254291426,0.07388471428571422,0.004407424108164625,-0.6714559999999921,0.23727027721080626,0,17,42
Adv-ALSTM,stocknet,1,MSFT.csv,-4.646107000000008,-44.64610700000001,-0.09934554556526333,-0.11615267500000019,-0.0024836386391315834,9.674129000000015,-0.10913771011879436,0,23,40
Adv-ALSTM,stocknet,1,GOOG.csv,127.3302000000001,83.3302000000001,0.19373161348915702,2.8938681818181844,0.00440299121566266,147.55005000000006,0.22678101269680886,0,25,44
Adv-ALSTM,stocknet,1,LMT.csv,7.14136400000001,-33.85863599999999,0.03114431569140507,0.1741796097560978,0.0007596174558879285,4.801710000000014,0.06323625355543494,0,20,41
Adv-ALSTM,stocknet,1,DHR.csv,4.7947770000000105,-27.20522299999999,0.06948772081102585,0.14983678125000033,0.0021714912753445577,5.407752999999985,0.13435818216333967,0,15,32
Adv-ALSTM,stocknet,1,NGG.csv,3.018648000000013,-26.981351999999987,0.04299294457935148,0.10062160000000044,0.0014330981526450494,-0.6324620000000607,0.08952725632157284,0,14,30
Adv-ALSTM,stocknet,1,BAC.csv,0.23157399999999662,-45.768426000000005,0.013599279674796438,0.005034217391304274,0.0002956365146694878,1.375811999999998,0.015439389896578297,0,22,46
Adv-ALSTM,stocknet,1,SNY.csv,16.288279000000003,-26.711720999999997,0.3745482211015043,0.3787971860465117,0.008710423746546613,-4.134779000000009,0.4450346715253502,0,19,43
Adv-ALSTM,stocknet,1,CHTR.csv,8.250016000000016,-33.74998399999998,0.047276788648578365,0.19642895238095276,0.0011256378249661515,4.490005999999994,0.05160822276523308,0,21,42
Adv-ALSTM,stocknet,1,TSM.csv,5.805810999999988,-36.19418900000001,0.2756900891498596,0.13823359523809495,0.006564049741663323,1.7921489999999984,0.4391256889383662,0,21,42
Adv-ALSTM,stocknet,1,MA.csv,16.08744000000003,-23.91255999999997,0.16902937569298998,0.4021860000000007,0.004225734392324749,5.870597999999987,0.2811784434983167,0,22,40
Adv-ALSTM,stocknet,1,BP.csv,5.654373000000003,-39.34562699999999,0.19347129724829848,0.1256527333333334,0.0042993621610733,0.6413970000000013,0.19093472817036922,0,19,45
Adv-ALSTM,stocknet,1,FB.csv,-18.71000200000003,-69.71000200000003,-0.17653671222927814,-0.3668627843137261,-0.0034615041613583948,15.030006000000014,-0.2064949546953771,0,30,51
Adv-ALSTM,stocknet,1,ABB.csv,4.161548999999994,-37.838451000000006,0.24246709322991392,0.09908449999999985,0.005773026029283665,-0.483038999999998,0.45668071315606623,0,20,42
Adv-ALSTM,stocknet,1,BRK-A.csv,23367.0,23327.0,0.11774081740399006,584.175,0.0029435204350997516,2953.0,0.20250975008617522,0,17,40
Adv-ALSTM,stocknet,1,INTC.csv,5.4341339999999825,-37.565866000000014,0.17573517757603713,0.12637520930232518,0.0040868645947915614,5.138786,0.2559604237694756,0,26,43
Adv-ALSTM,stocknet,1,SRE.csv,8.100655000000017,-32.89934499999998,0.08751677981526851,0.19757695121951263,0.0021345556052504515,-1.133718999999985,0.13453633118645658,0,19,41
Adv-ALSTM,stocknet,1,ORCL.csv,6.600753999999995,-38.399246000000005,0.17680079105306779,0.1466834222222221,0.003928906467845951,1.0739599999999996,0.23527912362665032,0,25,45
Adv-ALSTM,stocknet,1,PFE.csv,5.099689000000005,-34.900310999999995,0.16375998389648339,0.12749222500000013,0.004093999597412084,1.1346930000000057,0.223984130744793,0,18,40
Adv-ALSTM,stocknet,1,JNJ.csv,3.383322000000007,-30.616677999999993,0.03345361353765632,0.09950947058823549,0.0009839298099310683,9.79249000000003,0.08178822836858812,0,21,34
Adv-ALSTM,stocknet,1,WFC.csv,5.544723999999995,-36.455276000000005,0.1070851043333993,0.13201723809523797,0.002549645341271412,2.9858919999999856,0.17773469484535753,0,19,42
Adv-ALSTM,stocknet,1,KO.csv,-1.3250770000000145,-39.325077000000014,-0.03309057474970421,-0.03487044736842143,-0.0008708045986764267,3.666765000000005,-0.06846899564962179,0,22,38
Adv-ALSTM,stocknet,1,XOM.csv,7.132236000000049,-38.86776399999995,0.09729438124584638,0.15504860869565323,0.002115095244474921,3.5346939999999876,0.10924229390749106,0,22,46
Adv-ALSTM,stocknet,1,UN.csv,3.078374000000011,-36.92162599999999,0.07705263148708577,0.07695935000000027,0.0019263157871771443,2.4837619999999987,0.12085597707777224,0,21,40
Adv-ALSTM,stocknet,1,PICO.csv,-2.049999999999997,-56.05,-0.1958395512214744,-0.037962962962962914,-0.0036266583559532296,0.5700000000000003,-0.11535373252996688,0,27,54
Adv-ALSTM,stocknet,1,V.csv,6.135582999999983,-39.86441700000002,0.07884750077436062,0.1333822391304344,0.0017140761037904482,8.74346100000001,0.11192888982733061,0,26,46
Adv-ALSTM,stocknet,1,GE.csv,-4.568750999999992,-41.56875099999999,-0.1728739136266792,-0.12347975675675653,-0.0046722679358561945,5.511800999999998,-0.29761386523614863,0,22,37
Adv-ALSTM,stocknet,1,CMCSA.csv,3.1226219999999927,-35.87737800000001,0.10560667944621571,0.08006723076923059,0.0027078635755439927,-0.2076980000000006,0.18058831285947483,0,19,39
Adv-ALSTM,stocknet,1,CSCO.csv,1.618739000000005,-40.381260999999995,0.0665426068031573,0.03854140476190488,0.0015843477810275545,1.2987469999999988,0.08629711858227031,0,22,42
Adv-ALSTM,stocknet,1,MRK.csv,2.4355429999999814,-34.56445700000002,0.05134645256056155,0.06582548648648598,0.0013877419610962582,3.5912969999999973,0.07264845299605428,0,20,37
Adv-ALSTM,stocknet,1,PPL.csv,6.881166000000007,-39.11883399999999,0.21938304866902492,0.14959056521739147,0.004769196710196194,1.5238960000000006,0.3344386269929308,0,25,46
Adv-ALSTM,stocknet,1,CAT.csv,23.113993000000015,-26.886006999999985,0.3518407031317619,0.4622798600000003,0.007036814062635238,3.5916790000000063,0.3874113956206309,0,25,50
Adv-ALSTM,stocknet,1,SLB.csv,2.5505119999999835,-45.44948800000002,0.03747257468042429,0.053135666666666324,0.000780678639175506,1.1379539999999935,0.038043125783561324,0,21,48
Adv-ALSTM,stocknet,1,TOT.csv,8.878023000000006,-34.121976999999994,0.20160913451950566,0.20646565116279084,0.0046885845237094334,1.4049329999999927,0.25680291483276224,0,20,43
Adv-ALSTM,stocknet,1,UNH.csv,26.818377999999996,-19.181622000000004,0.23570284708051975,0.5830082173913043,0.005123974936533038,1.3978819999999814,0.2666056659810314,0,25,46
Adv-ALSTM,stocknet,1,UPS.csv,15.85404199999995,-22.14595800000005,0.16338118808382104,0.41721163157894603,0.004299504949574238,-2.45755800000002,0.3626015364620771,0,19,38
Adv-ALSTM,stocknet,1,DUK.csv,5.3310889999999915,-32.66891100000001,0.08016932764230367,0.14029181578947347,0.0021097191484816757,-0.6949709999999953,0.12811296128913752,0,21,38
Adv-ALSTM,stocknet,1,CVX.csv,15.430814999999967,-41.56918500000003,0.17951025434178952,0.2707160526315784,0.003149302707750693,12.630156999999997,0.15527027587287878,0,29,57
Adv-ALSTM,stocknet,1,HON.csv,21.834666999999925,-17.165333000000075,0.2246347928818961,0.5598632564102545,0.0057598664841511825,8.36741499999998,0.35627426806049606,0,20,39
Adv-ALSTM,stocknet,1,ABBV.csv,6.65867999999999,-48.34132000000001,0.12516226001993105,0.1210669090909089,0.0022756774549078373,4.9188800000000015,0.08228188531529733,0,30,55
Adv-ALSTM,stocknet,2,PCLN.csv,95.31982500000004,51.31982500000004,0.06890326723593718,2.1663596590909098,0.0015659833462712996,23.49999700000035,0.07342367536465691,0,24,44
Adv-ALSTM,stocknet,2,BA.csv,0.9339290000000062,-42.066070999999994,0.01039150016833239,0.021719279069767585,0.00024166279461238115,14.24560500000004,0.009536908076479805,0,26,43
Adv-ALSTM,stocknet,2,CELG.csv,52.44999900000002,1.4499990000000196,0.46404488069498245,1.0284313529411768,0.009098919229313381,10.969996999999978,0.3279636501331637,0,26,51
Adv-ALSTM,stocknet,2,SPLP.csv,1.6043880000000144,-34.395611999999986,0.09940900694471348,0.044566333333333735,0.002761361304019819,-0.23767599999999334,0.15948437183409167,0,14,36
Adv-ALSTM,stocknet,2,T.csv,3.0915529999999976,-31.908447000000002,0.09978056281238154,0.08833008571428565,0.002850873223210901,1.366301,0.23994935130874884,0,17,35
Adv-ALSTM,stocknet,2,C.csv,7.662610000000001,-37.33739,0.1459704632227788,0.17028022222222225,0.0032437880716173063,2.261250000000004,0.17676226485068117,0,20,45
Adv-ALSTM,stocknet,2,MO.csv,0.9085669999999979,-38.091433,0.017361875079503986,0.02329658974358969,0.00044517628408984576,4.173513000000007,0.02825340523148543,0,23,39
Adv-ALSTM,stocknet,2,AMGN.csv,47.770294000000064,0.7702940000000638,0.3280404136178409,1.0163892340425547,0.0069795832684647,21.708403999999945,0.3502853187220834,0,26,47
Adv-ALSTM,stocknet,2,IEP.csv,8.121387000000006,-43.878612999999994,0.12882431355578994,0.15618051923076934,0.002477390645303653,-3.8341349999999963,0.12199735677750587,0,23,52
Adv-ALSTM,stocknet,2,PEP.csv,-2.5761409999999643,-37.576140999999964,-0.02653371696333913,-0.07360402857142755,-0.0007581061989525465,7.787198999999973,-0.06209095348622712,0,19,35
Adv-ALSTM,stocknet,2,HD.csv,-2.696393999999998,-39.696394,-0.021435450588013966,-0.07287551351351346,-0.0005793365023787558,16.443311999999963,-0.040319218803958494,0,24,37
Adv-ALSTM,stocknet,2,D.csv,10.353063000000027,-22.646936999999973,0.16278254969725664,0.31372918181818266,0.004932804536280504,-3.1244190000000103,0.3700778935960102,0,15,33
Adv-ALSTM,stocknet,2,AAPL.csv,3.537822999999946,-42.462177000000054,0.025345702810952928,0.07690919565217275,0.0005509935393685419,-3.3450929999999914,0.03795098586106377,0,20,46
Adv-ALSTM,stocknet,2,VZ.csv,1.6873009999999482,-41.31269900000005,0.03977402603767538,0.03923955813953368,0.000924977349713381,2.3706649999999883,0.0776015377135074,0,21,43
Adv-ALSTM,stocknet,2,BHP.csv,-2.2336610000000015,-61.233661,-0.09002431594713434,-0.03785866101694918,-0.0015258358635107515,-5.5506509999999984,-0.0523343388874316,0,28,59
Adv-ALSTM,stocknet,2,SNP.csv,9.048889000000003,-34.951111,0.1454952685944671,0.20565656818181824,0.003306710649874252,-2.4456089999999904,0.13115153614583328,0,21,44
Adv-ALSTM,stocknet,2,SO.csv,6.468498000000011,-29.53150199999999,0.15555144072103408,0.1796805000000003,0.004320873353362058,2.1593680000000006,0.32060376314313727,0,21,36
Adv-ALSTM,stocknet,2,UTX.csv,6.402572000000035,-32.597427999999965,0.07129025751373474,0.1641685128205137,0.0018279553208649935,8.956280000000035,0.11983057751342904,0,22,39
Adv-ALSTM,stocknet,2,BUD.csv,-7.0544730000000015,-49.054473,-0.05924775001433395,-0.16796364285714288,-0.0014106607146269988,19.791077,-0.10519427934124237,0,25,42
Adv-ALSTM,stocknet,2,PTR.csv,16.840256999999966,-38.159743000000034,0.2386795794450371,0.3061864909090903,0.004339628717182493,-4.121732999999992,0.18192485467286432,0,27,55
Adv-ALSTM,stocknet,2,CODI.csv,0.9226919999999978,-41.077308,0.06624508763282475,0.021968857142857092,0.0015772639912577321,0.1650920000000049,0.12124199560463415,0,20,42
Adv-ALSTM,stocknet,2,DIS.csv,-0.21709000000005574,-42.217090000000056,-0.0039554545721880545,-0.0051688095238108505,-9.417748981400129e-05,0.3126979999999975,-0.0029467227361683287,0,22,42
Adv-ALSTM,stocknet,2,HRG.csv,3.129999999999999,-43.870000000000005,0.24073658621632435,0.06659574468085104,0.005122055025879242,1.610000000000003,0.3246637648630945,0,25,47
Adv-ALSTM,stocknet,2,PG.csv,-0.5182169999999644,-35.518216999999964,-0.010667080351860732,-0.014806199999998984,-0.00030477372433887804,6.936522999999994,-0.015540586463260064,0,21,35
Adv-ALSTM,stocknet,2,PCG.csv,10.084260000000015,-29.915739999999985,0.20126297008060368,0.25210650000000034,0.0050315742520150916,0.3632039999999961,0.35031285218813546,0,21,40
Adv-ALSTM,stocknet,2,AMZN.csv,-48.059997999999666,-96.05999799999967,-0.07869768570611194,-1.0012499583333263,-0.001639535118877332,175.03985599999993,-0.08111623656824091,0,30,48
Adv-ALSTM,stocknet,2,BBL.csv,-1.2285150000000087,-57.22851500000001,-0.10858818422372832,-0.021937767857143013,-0.0019390747182808628,-7.456800999999992,-0.028366394656446005,0,25,56
Adv-ALSTM,stocknet,2,JPM.csv,9.778597000000012,-28.221402999999988,0.1529331809355083,0.2573315000000003,0.004024557393039693,5.518189,0.23272840624933125,0,19,38
Adv-ALSTM,stocknet,2,REX.csv,32.76999999999998,-21.230000000000018,0.5705125403378964,0.6068518518518515,0.010565047043294378,3.1499979999999965,0.3504480160677018,0,27,54
Adv-ALSTM,stocknet,2,AGFS.csv,4.600000000000002,-45.4,0.747154669610979,0.09200000000000004,0.014943093392219579,-1.3600000000000003,0.26385466497200594,0,24,50
Adv-ALSTM,stocknet,2,GD.csv,10.931412000000023,-32.06858799999998,0.0797095341415375,0.25421888372093077,0.0018537100963148256,0.17173400000001493,0.1372752630282357,0,21,43
Adv-ALSTM,stocknet,2,PM.csv,0.03991700000004528,-36.960082999999955,0.00421437788841132,0.0010788378378390616,0.00011390210509219785,8.929961000000006,0.000954116791836063,0,22,37
Adv-ALSTM,stocknet,2,NEE.csv,19.026643000000007,-18.973356999999993,0.20068158719755738,0.5007011315789476,0.005281094399935721,4.766802999999982,0.3586247366249073,0,20,38
