method,dataset,dropout,run,prob,prob measure,total tes trading days skipped,total tes trading days profitable,total tes trading days averted loss by skipping,tes trading days averted loss by skipping percentage of total skipped,total tes trading days,total tes return,total tes return if without filtering,total tes log return,avg tes return,tes profit per trade,tes sharpe ratio,dropout tes acc,dropout tes mcc,tes acc,tes mcc,tes acc of y to log return,best benchmark tes total return,best benchmark tes total profit per trade,best benchmark tes avg sharpe ratio,best benchmark tes total log return,best benchmark tes acc
Adv-ALSTM,stocknet,0.75,4,0.1,std,383,1938,177,46.21409921671018,3337,19567.016158000002,13195.815611000004,10.105180243754262,5.259950580107527,5.863654827090201,0.019052111854975688,57.634408602150536,0.15342440401460414,58.076116272100684,0.1622764357392259,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.0,std,0,2144,0,100.0,3720,13195.815611000004,13195.815611000004,10.580505893544855,3.5472622610215065,3.5472622610215065,0.011763121757493061,57.634408602150536,0.15342440401460414,57.634408602150536,0.15342440401460414,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,1.0,var,1777,1194,827,46.53911086100169,1943,19995.538125,13195.815611000004,8.67982186540723,5.375144657258065,10.291064397838394,0.024480536796179397,57.634408602150536,0.15342440401460414,61.45136387030365,0.22777315419203845,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.9,var,1284,1474,614,47.81931464174455,2436,13292.465382000006,13195.815611000004,9.803464959106602,3.5732433822580663,5.4566770862068985,0.01427571733770477,57.634408602150536,0.15342440401460414,60.50903119868637,0.20999585907412116,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.8,var,1066,1598,520,48.78048780487805,2654,13197.017528000004,13195.815611000004,10.223779109577213,3.5475853569892486,4.972500952524493,0.01399398583740631,57.634408602150536,0.15342440401460414,60.21100226073851,0.20421117175579276,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.7,var,940,1661,457,48.61702127659574,2780,13204.894396999998,13195.815611000004,10.22664452073554,3.5497027948924726,4.749962013309352,0.014002282188786757,57.634408602150536,0.15342440401460414,59.74820143884892,0.19507488889524138,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.6,var,824,1715,395,47.93689320388349,2896,16507.223617000003,13195.815611000004,10.094609647596739,4.4374257034946245,5.700008155041438,0.016597329279783524,57.634408602150536,0.15342440401460414,59.21961325966851,0.1849074664328373,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.5,var,732,1761,349,47.6775956284153,2988,16547.62254,13195.815611000004,10.118339785959318,4.4482856290322585,5.538026285140562,0.016637935213885208,57.634408602150536,0.15342440401460414,58.93574297188755,0.17908647782939557,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.4,var,648,1799,303,46.75925925925926,3072,16566.576792999997,13195.815611000004,10.126167676229215,4.4533808583333325,5.392765883138019,0.0166569871081666,57.634408602150536,0.15342440401460414,58.561197916666664,0.1714555731454631,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.3,var,537,1852,245,45.62383612662943,3183,15246.455428000001,13195.815611000004,10.100773286209318,4.098509523655914,4.789964005026705,0.015122034485643882,57.634408602150536,0.15342440401460414,58.184103047439514,0.16406584384713183,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.2,var,397,1932,185,46.59949622166247,3323,19570.894662000002,13195.815611000004,10.175155058087622,5.260993188709678,5.889525928979838,0.019055890329311355,57.634408602150536,0.15342440401460414,58.14023472765574,0.16353028560146474,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.1,var,285,1996,137,48.07017543859649,3435,19586.337162000003,13195.815611000004,10.255385105427921,5.265144398387098,5.701990440174674,0.019070924829326787,57.634408602150536,0.15342440401460414,58.10771470160117,0.16290027456703282,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.0,var,0,2144,0,100.0,3720,13195.815611000004,13195.815611000004,10.580505893544855,3.5472622610215065,3.5472622610215065,0.011763121757493061,57.634408602150536,0.15342440401460414,57.634408602150536,0.15342440401460414,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,1.0,entr,1777,1194,827,46.53911086100169,1943,19995.538125,13195.815611000004,8.67982186540723,5.375144657258065,10.291064397838394,0.024480536796179397,57.634408602150536,0.15342440401460414,61.45136387030365,0.22777315419203845,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.9,entr,1412,1401,669,47.37960339943343,2308,19503.185331,13195.815611000004,9.596957606598542,5.242791755645161,8.450253609618718,0.023364427343050977,57.634408602150536,0.15342440401460414,60.70190641247834,0.2135348911143067,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.8,entr,1224,1512,592,48.36601307189542,2496,11472.849033000002,13195.815611000004,10.023148341214279,3.0840992024193556,4.59649400360577,0.012232529418476083,57.634408602150536,0.15342440401460414,60.57692307692307,0.2113711982485808,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.7,entr,1066,1598,520,48.78048780487805,2654,13197.017528000004,13195.815611000004,10.223779109577213,3.5475853569892486,4.972500952524493,0.01399398583740631,57.634408602150536,0.15342440401460414,60.21100226073851,0.20421117175579276,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.6,entr,947,1657,460,48.57444561774023,2773,13165.274867,13195.815611000004,10.19614995758728,3.5390523836021504,4.747664935809593,0.013960307908013562,57.634408602150536,0.15342440401460414,59.75477821853589,0.19521057831167798,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.5,entr,834,1710,400,47.961630695443645,2886,17711.74594,13195.815611000004,10.088379024556215,4.761222026881721,6.1371261053361055,0.017857555940639078,57.634408602150536,0.15342440401460414,59.25155925155925,0.1855745885410261,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.4,entr,732,1761,349,47.6775956284153,2988,16547.62254,13195.815611000004,10.118339785959318,4.4482856290322585,5.538026285140562,0.016637935213885208,57.634408602150536,0.15342440401460414,58.93574297188755,0.17908647782939557,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.3,entr,634,1805,295,46.52996845425867,3086,16581.580973,13195.815611000004,10.078778628947358,4.4574142400537635,5.373162985418017,0.016672070806832768,57.634408602150536,0.15342440401460414,58.4899546338302,0.17002827351592642,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.2,entr,492,1873,221,44.918699186991866,3228,15239.868951,13195.815611000004,9.976639046711924,4.09673896532258,4.721148993494424,0.015115498709725641,57.634408602150536,0.15342440401460414,58.02354399008674,0.16092799563580654,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.1,entr,325,1974,155,47.69230769230769,3395,19588.011799000004,13195.815611000004,10.373327106239833,5.265594569623657,5.769664741973491,0.019072559159836015,57.634408602150536,0.15342440401460414,58.14432989690722,0.16364959173648505,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,4,0.0,entr,0,2144,0,100.0,3720,13195.815611000004,13195.815611000004,10.580505893544855,3.5472622610215065,3.5472622610215065,0.011763121757493061,57.634408602150536,0.15342440401460414,57.634408602150536,0.15342440401460414,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,1.0,std,1609,1229,713,44.31323803604724,2111,7682.6436170000015,-13246.983293000001,6.702142259345752,2.0652267787634413,3.639338520606348,0.009541993626471526,57.123655913978496,0.14621143944823842,58.21885362387494,0.17336419747786308,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.9,std,1451,1319,645,44.45210199862164,2269,9158.172260000001,-13246.983293000001,7.035864951942924,2.4618742634408606,4.036215187307184,0.010616513922714255,57.123655913978496,0.14621143944823842,58.13133539003966,0.1717472316958754,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.8,std,1308,1407,590,45.10703363914373,2412,7478.9331040000025,-13246.983293000001,7.629967818427894,2.010465888172044,3.1007185339966843,0.008544104564753914,57.123655913978496,0.14621143944823842,58.333333333333336,0.174424988083376,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.7,std,1166,1486,527,45.19725557461406,2554,6451.309335999999,-13246.983293000001,7.6702089139411065,1.734222939784946,2.525962935003915,0.007230728969167661,57.123655913978496,0.14621143944823842,58.1832419733751,0.17020848394745683,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.6,std,1049,1546,470,44.804575786463296,2671,-1819.6955799999978,-13246.983293000001,7.87970675850459,-0.48916547849462305,-0.6812787645076742,-0.0018582239221392152,57.123655913978496,0.14621143944823842,57.88094346686634,0.16347321746860718,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.5,std,899,1618,392,43.60400444938821,2821,-1809.9221489999964,-13246.983293000001,7.769292403639634,-0.4865382120967732,-0.641588851116624,-0.0018482420375742152,57.123655913978496,0.14621143944823842,57.355547678128325,0.1522164376391243,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.4,std,770,1695,340,44.15584415584416,2950,-7488.854264999997,-13246.983293000001,8.078602194442057,-2.013132866935483,-2.538594666101694,-0.007206934683093088,57.123655913978496,0.14621143944823842,57.45762711864407,0.154302715262541,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.3,std,676,1749,300,44.37869822485207,3044,-7118.839045999998,-13246.983293000001,8.283647099440325,-1.9136664102150533,-2.3386462043363987,-0.0067643634612416514,57.123655913978496,0.14621143944823842,57.45729303547963,0.15434749283605806,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.2,std,552,1821,248,44.927536231884055,3168,-5270.668135999998,-13246.983293000001,8.56374112575828,-1.4168462731182792,-1.663721002525252,-0.00489420377435343,57.123655913978496,0.14621143944823842,57.48106060606061,0.15442390070309764,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.1,std,385,1918,178,46.23376623376623,3335,-5886.180203999995,-13246.983293000001,9.186428480287248,-1.5823065064516115,-1.7649715754122923,-0.005398482534253682,57.123655913978496,0.14621143944823842,57.511244377811096,0.15421087328501726,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.0,std,0,2125,0,100.0,3720,-13246.983293000001,-13246.983293000001,9.665383211438368,-3.5610170142473123,-3.5610170142473123,-0.01180874042049677,57.123655913978496,0.14621143944823842,57.123655913978496,0.14621143944823842,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,1.0,var,1609,1229,713,44.31323803604724,2111,7682.6436170000015,-13246.983293000001,6.702142259345752,2.0652267787634413,3.639338520606348,0.009541993626471526,57.123655913978496,0.14621143944823842,58.21885362387494,0.17336419747786308,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.9,var,1148,1493,516,44.94773519163763,2572,6449.969429,-13246.983293000001,7.627913503375271,1.7338627497311827,2.5077641636858474,0.007229219357011066,57.123655913978496,0.14621143944823842,58.04821150855366,0.16749788516889455,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.8,var,991,1579,445,44.904137235116046,2729,-1784.3875519999956,-13246.983293000001,8.10449575853435,-0.47967407311827837,-0.6538613235617426,-0.0018221672720967418,57.123655913978496,0.14621143944823842,57.86002198607548,0.1628157546718033,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.7,var,836,1653,364,43.54066985645933,2884,-1810.3679949999987,-13246.983293000001,7.7239949968716255,-0.4866580631720427,-0.6277281536061022,-0.001848696483576983,57.123655913978496,0.14621143944823842,57.316227461858524,0.15158714564315084,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.6,var,732,1713,320,43.71584699453552,2988,-7479.411559999998,-13246.983293000001,8.066252810206418,-2.0105945053763437,-2.5031497858099057,-0.007197845463364862,57.123655913978496,0.14621143944823842,57.329317269076306,0.15165034025800073,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.5,var,665,1755,295,44.3609022556391,3055,-8687.352222999998,-13246.983293000001,8.263791367546027,-2.335309737365591,-2.8436504821603923,-0.008220461934848542,57.123655913978496,0.14621143944823842,57.446808510638306,0.15381322659307312,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.4,var,586,1798,259,44.19795221843004,3134,-8687.671041999994,-13246.983293000001,8.433630526324341,-2.335395441397848,-2.772071168474791,-0.008220753439724506,57.123655913978496,0.14621143944823842,57.37077217613273,0.15230945415134262,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.3,var,503,1853,231,45.92445328031809,3217,-3648.120821999998,-13246.983293000001,8.771872474089708,-0.9806776403225801,-1.1340133111594648,-0.0033734242267397193,57.123655913978496,0.14621143944823842,57.60024867889339,0.15701428366929213,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.2,var,396,1909,180,45.45454545454545,3324,-5880.879442999995,-13246.983293000001,9.106129284470816,-1.5808815706989234,-1.7692176422984343,-0.005393622537254001,57.123655913978496,0.14621143944823842,57.43080625752106,0.15269146377764417,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.1,var,274,1973,122,44.52554744525548,3446,-8931.141345999997,-13246.983293000001,9.136936726643249,-2.4008444478494613,-2.591741539756238,-0.008073748144017893,57.123655913978496,0.14621143944823842,57.25478816018572,0.14881275075928652,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.0,var,0,2125,0,100.0,3720,-13246.983293000001,-13246.983293000001,9.665383211438368,-3.5610170142473123,-3.5610170142473123,-0.01180874042049677,57.123655913978496,0.14621143944823842,57.123655913978496,0.14621143944823842,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,1.0,entr,1609,1229,713,44.31323803604724,2111,7682.6436170000015,-13246.983293000001,6.702142259345752,2.0652267787634413,3.639338520606348,0.009541993626471526,57.123655913978496,0.14621143944823842,58.21885362387494,0.17336419747786308,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.75,5,0.9,entr,1265,1428,568,44.90118577075099,2455,8893.615007,-13246.983293000001,7.564859485589534,2.3907567223118282,3.622653770672098,0.010110617727855781,57.123655913978496,0.14621143944823842,58.16700610997964,0.17071872897280507,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
