method,dataset,dropout,prob,prob measure,run,ticker filename,total log return,avg log return,sharpe ratio,best benchmark log return,best benchmark sharpe ratio,total trading days skipped,total trading days successful,total trading days,total trading days correctly skipped,std log return before action
Adv-ALSTM,stocknet,0.5,1.0,std,5,SO.csv,0.09697942795691811,0.002693872998803281,0.18357112905158302,-0.02147037669597309,-0.03998731023812499,1,21,36,1,0.014798741125700926
Adv-ALSTM,stocknet,0.5,1.0,std,5,MSFT.csv,0.23255977930644273,0.0058139944826610685,0.2777583120775296,-0.06499634389894926,-0.07494319710222433,1,21,40,1,0.020986241678340168
Adv-ALSTM,stocknet,0.5,1.0,std,5,PCG.csv,0.208825990247815,0.005220649756195375,0.37676106171547635,-0.18566656060097766,-0.32998240606728063,1,20,40,1,0.014827949125189017
Adv-ALSTM,stocknet,0.5,1.0,std,5,HRG.csv,-0.12708458641612289,-0.002703927370555806,-0.15811042651922497,0.0857416061099544,0.10593960292184793,1,24,47,1,0.017106891911081185
Adv-ALSTM,stocknet,0.5,1.0,std,5,PFE.csv,-0.09259999008586636,-0.002314999752146659,-0.1218275591750649,-0.08344766825015412,-0.10962978652221776,1,17,40,1,0.019138420785290947
Adv-ALSTM,stocknet,0.5,1.0,std,5,GOOG.csv,0.2252003880615967,0.0051181906377635615,0.2906269392196443,0.08724310001676552,0.10866895104248384,1,23,44,1,0.01782295072984667
Adv-ALSTM,stocknet,0.5,1.0,std,5,VZ.csv,0.01653747547303481,0.00038459245286127464,0.03259167090137218,0.08146324719738482,0.16261623641524126,1,21,43,1,0.011631820769120123
Adv-ALSTM,stocknet,0.5,1.0,std,5,AEP.csv,0.1559493155008434,0.0039987003974575235,0.2646630138471409,0.046674767693596825,0.07674063319479192,1,23,39,1,0.015594174186184874
Adv-ALSTM,stocknet,0.5,1.0,std,5,JNJ.csv,0.11694217228707382,0.003439475655502171,0.2854819885630492,0.010026106665130279,0.023515542107785357,1,20,34,1,0.012206152654548075
Adv-ALSTM,stocknet,0.5,1.0,std,5,BSAC.csv,0.2516131135382583,0.005990788417577579,0.33920378203907336,0.0846374377130147,0.1085678843391179,1,17,42,1,0.01866241626558572
Adv-ALSTM,stocknet,0.5,1.0,std,5,SRE.csv,0.18205847246790477,0.004440450547997677,0.303140051936739,0.014538696088496712,0.02314890792220936,1,18,41,1,0.015294140583889474
Adv-ALSTM,stocknet,0.5,1.0,std,5,T.csv,0.07107927347508787,0.0020308363850025106,0.18101672298031166,-0.03445687778318825,-0.08664019626334668,1,17,35,1,0.011338054308683013
Adv-ALSTM,stocknet,0.5,1.0,std,5,UPS.csv,0.06152223136996007,0.0016190060886831599,0.1300916876037336,-0.04817986674314703,-0.10153795142866193,1,18,38,1,0.012534773913032924
Adv-ALSTM,stocknet,0.5,1.0,std,5,BP.csv,0.22152831058747272,0.004922851346388282,0.22427300361718974,0.07033371668647131,0.06961331660880814,1,18,45,1,0.022499281045898458
Adv-ALSTM,stocknet,0.5,1.0,std,5,BCH.csv,0.18574202898827202,0.004319582069494698,0.3163487165276391,0.17650365910775698,0.2991314649137237,1,19,43,1,0.014302302262392371
Adv-ALSTM,stocknet,0.5,1.0,std,5,PICO.csv,0.04356347189748437,0.0008067309610645253,0.02457444042429767,0.08731707329020767,0.049301923516895586,1,26,54,1,0.03282392409936132
Adv-ALSTM,stocknet,0.5,1.0,std,5,CODI.csv,-0.018747048981645812,-0.00044635830908680503,-0.03453056802508768,-0.00878998814283977,-0.01618274805346298,1,20,42,1,0.012928754601703818
Adv-ALSTM,stocknet,0.5,1.0,std,5,BUD.csv,-0.009400875510172641,-0.0002238303692898248,-0.016159347941747518,-0.008731728362150389,-0.015008862285787959,1,24,42,1,0.013422472911028459
Adv-ALSTM,stocknet,0.5,1.0,std,5,AMGN.csv,0.2276605172182503,0.004843840791877666,0.23698870425139537,0.3251181437022128,0.3490081962290137,1,25,47,1,0.02076364169632668
