method,dataset,test acc,test mcc,test ll,test rs,test ps,test avg prob,valid acc,valid mcc,valid ll,valid rs,valid ps,valid avg prob,prob measure,dropout,run,prob confidence threshold,iterations,run save path,total test predictions,filtered test predictions,filtered test predictions sucessfully,filtered test predictions sucessful ratio,test success score,test failure score,test score,total valid predictions,filtered valid predictions,filtered valid predictions sucessfully,filtered valid predictions sucessful ratio,valid success score,valid failure score,valid score
Adv-ALSTM,stocknet,58.75420875420876,0.17487936958736655,6.612302296611203,0.5911784068466096,0.5978695073235686,0.1572682582676865,54.785643070787636,0.1378662240317453,7.228393084684381,0.7472527472527473,0.501105379513633,0.16622797201769712,entr,0.5,2,0.6,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/2,2970,750,357,0.476,2102,1618,0.5650537634408602,2006,549,256,0.4663023679417122,1355,1200,0.5303326810176126
Adv-ALSTM,stocknet,58.43411839592616,0.1684373592443802,6.663613982142962,0.5885643256681169,0.595223130106851,0.1572682582676865,55.12820512820513,0.14347484568798619,7.173991977262823,0.7445026178010471,0.5035410764872521,0.16622797201769712,entr,0.5,2,0.5,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/2,3142,578,276,0.47750865051903113,2112,1608,0.567741935483871,2106,449,218,0.48552338530066813,1379,1176,0.5397260273972603
Adv-ALSTM,stocknet,57.718928678904604,0.15389664794751978,6.777995248103488,0.5855803048065651,0.5886859163229228,0.1572682582676865,54.54545454545454,0.132862906710198,7.267469626609068,0.7345309381237525,0.49562289562289563,0.16622797201769712,entr,0.5,2,0.4,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/2,3323,397,177,0.44584382871536526,2095,1625,0.5631720430107527,2233,322,148,0.45962732919254656,1366,1189,0.5346379647749511
Adv-ALSTM,stocknet,57.47311827956989,0.14904043191462338,6.817444702181772,0.5822851153039832,0.5859704641350211,0.1572682582676865,54.48140900195695,0.1251088355497808,7.279856118577342,0.7050043898156277,0.49263803680981594,0.16622797201769712,entr,0.5,2,0.3,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/2,3720,0,0,0.0,2138,1582,0.5747311827956989,2555,0,0,0.0,1392,1163,0.5448140900195695
Adv-ALSTM,stocknet,57.47311827956989,0.14904043191462338,6.817444702181772,0.5822851153039832,0.5859704641350211,0.1572682582676865,54.48140900195695,0.1251088355497808,7.279856118577342,0.7050043898156277,0.49263803680981594,0.16622797201769712,entr,0.5,2,0.2,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/2,3720,0,0,0.0,2138,1582,0.5747311827956989,2555,0,0,0.0,1392,1163,0.5448140900195695
Adv-ALSTM,stocknet,57.47311827956989,0.14904043191462338,6.817444702181772,0.5822851153039832,0.5859704641350211,0.1572682582676865,54.48140900195695,0.1251088355497808,7.279856118577342,0.7050043898156277,0.49263803680981594,0.16622797201769712,entr,0.5,2,0.1,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/2,3720,0,0,0.0,2138,1582,0.5747311827956989,2555,0,0,0.0,1392,1163,0.5448140900195695
Adv-ALSTM,stocknet,57.47311827956989,0.14904043191462338,6.817444702181772,0.5822851153039832,0.5859704641350211,0.1572682582676865,54.48140900195695,0.1251088355497808,7.279856118577342,0.7050043898156277,0.49263803680981594,0.16622797201769712,entr,0.5,2,0.0,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/2,3720,0,0,0.0,2138,1582,0.5747311827956989,2555,0,0,0.0,1392,1163,0.5448140900195695
Adv-ALSTM,stocknet,60.949152542372886,0.2237924411281914,6.268521728758093,0.5135135135135135,0.6375838926174496,0.18910662829875946,56.46687697160884,0.13633687870775602,6.9708888649815215,0.6,0.5010060362173038,0.19513888657093048,std,0.5,3,1.0,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,1475,2245,1007,0.4485523385300668,1906,1814,0.5123655913978494,951,1604,727,0.4532418952618454,1264,1291,0.49471624266144815
Adv-ALSTM,stocknet,61.038961038961034,0.2243206523396936,6.252096371688399,0.540268456375839,0.6338582677165354,0.18910662829875946,56.678082191780824,0.14288667212771664,6.9363334429999,0.6125244618395304,0.5040257648953301,0.19513888657093048,std,0.5,3,0.9,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,1771,1949,893,0.4581836839404823,1974,1746,0.5306451612903226,1168,1387,635,0.4578226387887527,1297,1258,0.5076320939334638
Adv-ALSTM,stocknet,60.63569682151589,0.21725389518220473,6.316421720975777,0.5471877979027645,0.6349557522123894,0.18910662829875946,56.91756272401434,0.14709428157618148,6.8984718016826205,0.6182108626198083,0.5166889185580774,0.19513888657093048,std,0.5,3,0.8,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,2045,1675,778,0.4644776119402985,2018,1702,0.5424731182795699,1395,1160,540,0.46551724137931033,1334,1221,0.5221135029354207
Adv-ALSTM,stocknet,60.26894865525673,0.20914104357567515,6.3752481328731925,0.5388933440256616,0.6268656716417911,0.18910662829875946,55.81818181818182,0.12846242413864098,7.073240084286899,0.6154910096818811,0.4966517857142857,0.19513888657093048,std,0.5,3,0.7,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,2454,1266,608,0.4802527646129542,2087,1633,0.5610215053763441,1650,905,412,0.4552486187845304,1333,1222,0.5217221135029354
Adv-ALSTM,stocknet,58.93854748603352,0.1824750316652111,6.588445980788617,0.5277587388622345,0.6125696101829753,0.18910662829875946,56.4076170869789,0.1370881004580088,6.97986997161646,0.6088992974238876,0.5033881897386253,0.19513888657093048,std,0.5,3,0.6,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,2864,856,407,0.47546728971962615,2095,1625,0.5631720430107527,1943,612,294,0.4803921568627451,1390,1165,0.5440313111545988
Adv-ALSTM,stocknet,57.450242065626675,0.15244817074793843,6.8264050263112,0.5233350812794966,0.5972471573907839,0.18910662829875946,55.38582060321191,0.11452117284983296,7.144567892591588,0.5910290237467019,0.49925705794947994,0.19513888657093048,std,0.5,3,0.5,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3718,2,1,0.5,2137,1583,0.5744623655913978,2553,2,2,1.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.18910662829875946,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.19513888657093048,std,0.5,3,0.4,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.18910662829875946,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.19513888657093048,std,0.5,3,0.3,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.18910662829875946,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.19513888657093048,std,0.5,3,0.2,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.18910662829875946,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.19513888657093048,std,0.5,3,0.1,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.18910662829875946,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.19513888657093048,std,0.5,3,0.0,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,60.949152542372886,0.2237924411281914,6.268521728758093,0.5135135135135135,0.6375838926174496,0.07262834161520004,56.46687697160884,0.13633687870775602,6.9708888649815215,0.6,0.5010060362173038,0.07505211234092712,var,0.5,3,1.0,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,1475,2245,1007,0.4485523385300668,1906,1814,0.5123655913978494,951,1604,727,0.4532418952618454,1264,1291,0.49471624266144815
Adv-ALSTM,stocknet,59.944422389837236,0.20250351354772192,6.427248314857113,0.5355746677091477,0.6227272727272727,0.07262834161520004,55.95518867924528,0.13030452840009568,7.0516309989089185,0.6144578313253012,0.5,0.07505211234092712,var,0.5,3,0.9,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,2519,1201,574,0.47793505412156534,2084,1636,0.5602150537634408,1696,859,394,0.4586728754365541,1343,1212,0.5256360078277886
Adv-ALSTM,stocknet,58.7383327969102,0.17842106962070892,6.620508669770958,0.5262160454832596,0.6102564102564103,0.07262834161520004,56.28544423440454,0.13356005604731133,6.999950221840068,0.6044776119402985,0.5057983942908117,0.07505211234092712,var,0.5,3,0.8,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3107,613,301,0.4910277324632953,2126,1594,0.571505376344086,2116,439,216,0.4920273348519362,1407,1148,0.5506849315068493
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.07262834161520004,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.07505211234092712,var,0.5,3,0.7,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.07262834161520004,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.07505211234092712,var,0.5,3,0.6,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.07262834161520004,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.07505211234092712,var,0.5,3,0.5,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.07262834161520004,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.07505211234092712,var,0.5,3,0.4,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.07262834161520004,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.07505211234092712,var,0.5,3,0.3,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.07262834161520004,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.07505211234092712,var,0.5,3,0.2,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.07262834161520004,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.07505211234092712,var,0.5,3,0.1,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.07262834161520004,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.07505211234092712,var,0.5,3,0.0,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,60.949152542372886,0.2237924411281914,6.268521728758093,0.5135135135135135,0.6375838926174496,0.22665774726421198,56.46687697160884,0.13633687870775602,6.9708888649815215,0.6,0.5010060362173038,0.23378850873319143,entr,0.5,3,1.0,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,1475,2245,1007,0.4485523385300668,1906,1814,0.5123655913978494,951,1604,727,0.4532418952618454,1264,1291,0.49471624266144815
Adv-ALSTM,stocknet,60.92503987240829,0.22262259167632614,6.270302217986477,0.5428870292887029,0.6352509179926561,0.22665774726421198,57.322834645669296,0.15433385536034505,6.833780962275717,0.6166077738515902,0.5178041543026706,0.23378850873319143,entr,0.5,3,0.9,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,1881,1839,848,0.46112017400761285,1994,1726,0.5360215053763441,1270,1285,599,0.466147859922179,1327,1228,0.5193737769080234
Adv-ALSTM,stocknet,60.53005205868433,0.2142354134170985,6.333197937099738,0.5437616387337058,0.6293103448275862,0.22665774726421198,56.59075224292616,0.14137230755863123,6.9505426740547716,0.6196319018404908,0.5146496815286624,0.23378850873319143,entr,0.5,3,0.8,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,2113,1607,749,0.46608587429993775,2028,1692,0.5451612903225806,1449,1106,512,0.4629294755877034,1332,1223,0.5213307240704501
Adv-ALSTM,stocknet,60.41841004184101,0.21177713259775577,6.351420124205594,0.5364238410596026,0.6266924564796905,0.22665774726421198,56.31970260223048,0.1376804690273163,6.993183971263818,0.6183098591549295,0.5028636884306987,0.23378850873319143,entr,0.5,3,0.7,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,2390,1330,637,0.4789473684210526,2081,1639,0.5594086021505377,1614,941,436,0.463336875664187,1345,1210,0.5264187866927593
Adv-ALSTM,stocknet,59.37025796661608,0.19168902491748718,6.51974439028544,0.526433358153388,0.6190893169877408,0.22665774726421198,56.37998875772906,0.13779159172548666,6.983997188102275,0.6169405815423514,0.5078043704474505,0.23378850873319143,entr,0.5,3,0.6,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,2636,1084,512,0.47232472324723246,2077,1643,0.5583333333333333,1779,776,365,0.47036082474226804,1368,1187,0.5354207436399218
Adv-ALSTM,stocknet,58.909853249475894,0.1819609753282202,6.5930500659469535,0.5277587388622345,0.6125696101829753,0.22665774726421198,56.369262506446624,0.1365361885793932,6.98595629659371,0.6096131301289566,0.5033881897386253,0.23378850873319143,entr,0.5,3,0.5,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,2862,858,407,0.47435897435897434,2093,1627,0.5626344086021505,1939,616,295,0.4788961038961039,1388,1167,0.5432485322896282
Adv-ALSTM,stocknet,58.688733290897524,0.17705157885155953,6.628279076648481,0.5266123982467126,0.6080983369486623,0.22665774726421198,56.14198972442783,0.13095605117747658,7.022870906208906,0.6046267087276551,0.5052724077328646,0.23378850873319143,entr,0.5,3,0.4,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3142,578,285,0.4930795847750865,2129,1591,0.5723118279569892,2141,414,202,0.48792270531400966,1404,1151,0.5495107632093933
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.22665774726421198,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.23378850873319143,entr,0.5,3,0.3,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.22665774726421198,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.23378850873319143,entr,0.5,3,0.2,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.22665774726421198,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.23378850873319143,entr,0.5,3,0.1,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,57.446236559139784,0.15234160575963918,6.827020503404328,0.5235849056603774,0.5971309025702332,0.22665774726421198,55.342465753424655,0.11349383180709656,7.151592180267014,0.5899912203687445,0.49925705794947994,0.23378850873319143,entr,0.5,3,0.0,1000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/3,3720,0,0,0.0,2137,1583,0.5744623655913978,2555,0,0,0.0,1414,1141,0.5534246575342465
Adv-ALSTM,stocknet,61.769911504424776,0.2344419423939328,6.1299299959587925,0.6224944320712695,0.6440092165898618,0.16937850415706635,56.09548167092924,0.15950219051880835,7.01830158107625,0.7700729927007299,0.5203452527743526,0.17513896524906158,std,0.5,4,1.0,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/4,1695,2025,909,0.4488888888888889,1956,1764,0.5258064516129032,1173,1382,664,0.4804630969609262,1322,1233,0.5174168297455969
Adv-ALSTM,stocknet,61.459403905447076,0.22846425631505135,6.17959483946461,0.6185365853658537,0.6384692849949648,0.16937850415706635,56.8215892053973,0.17102173474313082,6.903557722178901,0.7564516129032258,0.5246085011185683,0.17513896524906158,std,0.5,4,0.9,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/4,1946,1774,807,0.4549041713641488,2003,1717,0.5384408602150538,1334,1221,603,0.49385749385749383,1361,1194,0.5326810176125245
Adv-ALSTM,stocknet,60.99603349493169,0.21917064240670506,6.25347497191079,0.615838247683235,0.6301724137931034,0.16937850415706635,56.2992125984252,0.16118154221062808,6.987816245693556,0.7406876790830945,0.5159680638722555,0.17513896524906158,std,0.5,4,0.8,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/4,2269,1451,672,0.4631288766368022,2056,1664,0.5526881720430108,1524,1031,513,0.49757516973811833,1371,1184,0.5365949119373777
Adv-ALSTM,stocknet,60.50710718401844,0.20925271814262192,6.33127811872818,0.614929785661493,0.6213592233009708,0.16937850415706635,55.97920277296361,0.15447849214094553,7.039789178411381,0.7250639386189258,0.5089766606822262,0.17513896524906158,std,0.5,4,0.7,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/4,2603,1117,529,0.4735899731423456,2104,1616,0.5655913978494623,1731,824,417,0.5060679611650486,1386,1169,0.5424657534246575
Adv-ALSTM,stocknet,59.40359200271095,0.1877562109712833,6.508297155647518,0.5985497692814766,0.6065464261857048,0.16937850415706635,55.12367491166078,0.13597482228900296,7.177684025473219,0.7018140589569161,0.4971887550200803,0.17513896524906158,std,0.5,4,0.6,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/4,2951,769,359,0.4668400520156047,2112,1608,0.567741935483871,1981,574,290,0.5052264808362369,1382,1173,0.5409001956947163
Adv-ALSTM,stocknet,58.14516129032258,0.16297140009823163,6.71058842504538,0.5791404612159329,0.5944055944055944,0.16937850415706635,53.85518590998043,0.09987775868871387,7.384092375723592,0.6488147497805092,0.4868247694334651,0.17513896524906158,std,0.5,4,0.5,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/4,3720,0,0,0.0,2163,1557,0.5814516129032258,2555,0,0,0.0,1376,1179,0.5385518590998043
Adv-ALSTM,stocknet,58.14516129032258,0.16297140009823163,6.71058842504538,0.5791404612159329,0.5944055944055944,0.16937850415706635,53.85518590998043,0.09987775868871387,7.384092375723592,0.6488147497805092,0.4868247694334651,0.17513896524906158,std,0.5,4,0.4,500,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.5/4,3720,0,0,0.0,2163,1557,0.5814516129032258,2555,0,0,0.0,1376,1179,0.5385518590998043
